"code";"deb_sem";"sites";"perc_rank"
"2014_24";"2014-06-09";"die";68
"2014_23";"2014-06-02";"die";68
"2014_22";"2014-05-26";"die";68
"2014_21";"2014-05-19";"die";52
"2014_20";"2014-05-12";"die";74
"2014_19";"2014-05-05";"die";68
"2014_18";"2014-04-28";"die";52
"2014_17";"2014-04-21";"die";52
"2014_16";"2014-04-14";"die";68
"2014_15";"2014-04-07";"die";83
"2014_14";"2014-03-31";"die";87
"2014_13";"2014-03-24";"die";95
"2014_12";"2014-03-17";"die";94
"2014_11";"2014-03-10";"die";91
"2014_10";"2014-03-03";"die";94
"2014_09";"2014-02-24";"die";97
"2014_08";"2014-02-17";"die";52
"2014_07";"2014-02-10";"die";52
"2014_06";"2014-02-03";"die";52
"2014_05";"2014-01-27";"die";52
"2014_04";"2014-01-20";"die";52
"2014_03";"2014-01-13";"die";52
"2014_02";"2014-01-06";"die";52
"2014_01";"2013-12-30";"die";52
"2013_52";"2013-12-23";"die";52
"2013_51";"2013-12-16";"die";86
"2013_50";"2013-12-09";"die";52
"2013_49";"2013-12-02";"die";52
"2013_48";"2013-11-25";"die";52
"2013_47";"2013-11-18";"die";52
"2013_46";"2013-11-11";"die";52
"2013_45";"2013-11-04";"die";52
"2013_44";"2013-10-28";"die";52
"2013_43";"2013-10-21";"die";52
"2013_42";"2013-10-14";"die";52
"2013_41";"2013-10-07";"die";52
"2013_40";"2013-09-30";"die";52
"2013_39";"2013-09-23";"die";52
"2013_38";"2013-09-16";"die";52
"2013_37";"2013-09-09";"die";52
"2013_36";"2013-09-02";"die";52
"2013_35";"2013-08-26";"die";52
"2013_34";"2013-08-19";"die";52
"2013_33";"2013-08-12";"die";52
"2013_32";"2013-08-05";"die";52
"2013_31";"2013-07-29";"die";52
"2013_30";"2013-07-22";"die";52
"2013_29";"2013-07-15";"die";52
"2013_28";"2013-07-08";"die";52
"2013_27";"2013-07-01";"die";52
"2013_26";"2013-06-24";"die";52
"2013_25";"2013-06-17";"die";52
"2013_24";"2013-06-10";"die";68
"2013_23";"2013-06-03";"die";68
"2013_22";"2013-05-27";"die";52
"2013_21";"2013-05-20";"die";68
"2013_20";"2013-05-13";"die";68
"2013_19";"2013-05-06";"die";68
"2013_18";"2013-04-29";"die";74
"2013_17";"2013-04-22";"die";52
"2013_16";"2013-04-15";"die";52
"2013_15";"2013-04-08";"die";52
"2013_14";"2013-04-01";"die";52
"2013_13";"2013-03-25";"die";52
"2013_12";"2013-03-18";"die";52
"2013_11";"2013-03-11";"die";52
"2013_10";"2013-03-04";"die";52
"2013_09";"2013-02-25";"die";52
"2013_08";"2013-02-18";"die";52
"2013_07";"2013-02-11";"die";52
"2013_06";"2013-02-04";"die";52
"2013_05";"2013-01-28";"die";52
"2013_04";"2013-01-21";"die";52
"2013_03";"2013-01-14";"die";52
"2013_02";"2013-01-07";"die";52
"2013_01";"2012-12-31";"die";52
"2012_52";"2012-12-24";"die";52
"2012_51";"2012-12-17";"die";52
"2012_50";"2012-12-10";"die";52
"2012_49";"2012-12-03";"die";52
"2012_48";"2012-11-26";"die";0
"2012_47";"2012-11-19";"die";52
"2012_46";"2012-11-12";"die";52
"2012_45";"2012-11-05";"die";52
"2012_44";"2012-10-29";"die";52
"2012_43";"2012-10-22";"die";52
"2012_42";"2012-10-15";"die";52
"2012_41";"2012-10-08";"die";52
"2012_40";"2012-10-01";"die";52
"2012_39";"2012-09-24";"die";52
"2012_38";"2012-09-17";"die";68
"2012_37";"2012-09-10";"die";52
"2012_36";"2012-09-03";"die";68
"2012_35";"2012-08-27";"die";68
"2012_34";"2012-08-20";"die";52
"2012_33";"2012-08-13";"die";52
"2012_32";"2012-08-06";"die";52
"2012_31";"2012-07-30";"die";52
"2012_30";"2012-07-23";"die";52
"2012_29";"2012-07-16";"die";52
"2012_28";"2012-07-09";"die";52
"2012_27";"2012-07-02";"die";52
"2012_26";"2012-06-25";"die";52
"2012_25";"2012-06-18";"die";52
"2012_24";"2012-06-11";"die";52
"2012_23";"2012-06-04";"die";52
"2012_22";"2012-05-28";"die";52
"2012_21";"2012-05-21";"die";52
"2012_20";"2012-05-14";"die";52
"2012_19";"2012-05-07";"die";83
"2012_18";"2012-04-30";"die";74
"2012_17";"2012-04-23";"die";95
"2012_16";"2012-04-16";"die";78
"2012_15";"2012-04-09";"die";88
"2012_14";"2012-04-02";"die";95
"2012_13";"2012-03-26";"die";97
"2012_12";"2012-03-19";"die";97
"2012_11";"2012-03-12";"die";87
"2012_10";"2012-03-05";"die";68
"2012_09";"2012-02-27";"die";91
"2012_08";"2012-02-20";"die";86
"2012_07";"2012-02-13";"die";86
"2012_06";"2012-02-06";"die";83
"2012_05";"2012-01-30";"die";88
"2012_04";"2012-01-23";"die";68
"2012_03";"2012-01-16";"die";74
"2012_02";"2012-01-09";"die";52
"2012_01";"2012-01-02";"die";74
"2016_24";"2016-06-13";"diri";100
"2016_23";"2016-06-06";"diri";100
"2016_22";"2016-05-30";"diri";100
"2016_21";"2016-05-23";"diri";100
"2016_20";"2016-05-16";"diri";100
"2016_19";"2016-05-09";"diri";100
"2016_18";"2016-05-02";"diri";100
"2016_17";"2016-04-25";"diri";100
"2016_16";"2016-04-18";"diri";100
"2016_15";"2016-04-11";"diri";100
"2016_14";"2016-04-04";"diri";100
"2016_13";"2016-03-28";"diri";100
"2016_12";"2016-03-21";"diri";100
"2016_11";"2016-03-14";"diri";100
"2016_10";"2016-03-07";"diri";100
"2016_09";"2016-02-29";"diri";100
"2016_08";"2016-02-22";"diri";100
"2016_07";"2016-02-15";"diri";100
"2016_06";"2016-02-08";"diri";100
"2016_05";"2016-02-01";"diri";100
"2016_04";"2016-01-25";"diri";100
"2016_03";"2016-01-18";"diri";100
"2016_02";"2016-01-11";"diri";100
"2016_01";"2016-01-04";"diri";100
"2015_53";"2015-12-28";"diri";100
"2015_52";"2015-12-21";"diri";100
"2015_51";"2015-12-14";"diri";100
"2015_50";"2015-12-07";"diri";100
"2015_49";"2015-11-30";"diri";100
"2015_48";"2015-11-23";"diri";100
"2015_47";"2015-11-16";"diri";100
"2015_46";"2015-11-09";"diri";100
"2015_45";"2015-11-02";"diri";100
"2015_44";"2015-10-26";"diri";100
"2015_43";"2015-10-19";"diri";100
"2015_42";"2015-10-12";"diri";100
"2015_41";"2015-10-05";"diri";100
"2015_40";"2015-09-28";"diri";100
"2015_39";"2015-09-21";"diri";100
"2015_38";"2015-09-14";"diri";100
"2015_37";"2015-09-07";"diri";100
"2015_36";"2015-08-31";"diri";100
"2015_35";"2015-08-24";"diri";100
"2015_34";"2015-08-17";"diri";100
"2015_33";"2015-08-10";"diri";100
"2015_32";"2015-08-03";"diri";100
"2015_31";"2015-07-27";"diri";100
"2015_30";"2015-07-20";"diri";100
"2015_29";"2015-07-13";"diri";0
"2015_28";"2015-07-06";"diri";0
"2015_27";"2015-06-29";"diri";0
"2015_26";"2015-06-22";"diri";0
"2015_25";"2015-06-15";"diri";0
"2015_24";"2015-06-08";"diri";0
"2015_23";"2015-06-01";"diri";0
"2015_22";"2015-05-25";"diri";0
"2015_21";"2015-05-18";"diri";0
"2015_20";"2015-05-11";"diri";0
"2015_19";"2015-05-04";"diri";0
"2015_18";"2015-04-27";"diri";0
"2015_17";"2015-04-20";"diri";0
"2015_16";"2015-04-13";"diri";0
"2015_15";"2015-04-06";"diri";0
"2015_14";"2015-03-30";"diri";0
"2015_13";"2015-03-23";"diri";0
"2015_12";"2015-03-16";"diri";0
"2015_11";"2015-03-09";"diri";0
"2015_10";"2015-03-02";"diri";0
"2015_09";"2015-02-23";"diri";0
"2015_08";"2015-02-16";"diri";0
"2015_07";"2015-02-09";"diri";0
"2015_06";"2015-02-02";"diri";0
"2015_05";"2015-01-26";"diri";0
"2015_04";"2015-01-19";"diri";0
"2015_03";"2015-01-12";"diri";0
"2015_02";"2015-01-05";"diri";0
"2015_01";"2014-12-29";"diri";0
"2014_52";"2014-12-22";"diri";0
"2014_51";"2014-12-15";"diri";0
"2014_50";"2014-12-08";"diri";0
"2014_49";"2014-12-01";"diri";0
"2014_48";"2014-11-24";"diri";0
"2014_47";"2014-11-17";"diri";0
"2014_46";"2014-11-10";"diri";0
"2014_45";"2014-11-03";"diri";0
"2014_44";"2014-10-27";"diri";0
"2014_43";"2014-10-20";"diri";0
"2014_42";"2014-10-13";"diri";0
"2014_41";"2014-10-06";"diri";0
"2014_40";"2014-09-29";"diri";0
"2014_39";"2014-09-22";"diri";0
"2014_38";"2014-09-15";"diri";0
"2014_37";"2014-09-08";"diri";0
"2014_36";"2014-09-01";"diri";0
"2014_35";"2014-08-25";"diri";0
"2014_34";"2014-08-18";"diri";0
"2014_33";"2014-08-11";"diri";0
"2014_32";"2014-08-04";"diri";0
"2014_31";"2014-07-28";"diri";0
"2014_30";"2014-07-21";"diri";0
"2014_29";"2014-07-14";"diri";0
"2014_28";"2014-07-07";"diri";0
"2014_27";"2014-06-30";"diri";0
"2014_26";"2014-06-23";"diri";0
"2014_25";"2014-06-16";"diri";0
"2014_24";"2014-06-09";"diri";0
"2014_23";"2014-06-02";"diri";0
"2014_22";"2014-05-26";"diri";0
"2014_21";"2014-05-19";"diri";0
"2014_20";"2014-05-12";"diri";0
"2014_19";"2014-05-05";"diri";0
"2014_18";"2014-04-28";"diri";0
"2014_17";"2014-04-21";"diri";0
"2014_16";"2014-04-14";"diri";0
"2014_15";"2014-04-07";"diri";0
"2014_14";"2014-03-31";"diri";0
"2014_13";"2014-03-24";"diri";0
"2014_12";"2014-03-17";"diri";0
"2014_11";"2014-03-10";"diri";0
"2014_10";"2014-03-03";"diri";0
"2014_09";"2014-02-24";"diri";0
"2014_08";"2014-02-17";"diri";0
"2014_07";"2014-02-10";"diri";0
"2014_06";"2014-02-03";"diri";0
"2014_05";"2014-01-27";"diri";0
"2014_04";"2014-01-20";"diri";0
"2014_03";"2014-01-13";"diri";0
"2014_02";"2014-01-06";"diri";0
"2014_01";"2013-12-30";"diri";0
"2013_52";"2013-12-23";"diri";0
"2013_51";"2013-12-16";"diri";0
"2013_50";"2013-12-09";"diri";0
"2013_49";"2013-12-02";"diri";0
"2013_48";"2013-11-25";"diri";0
"2013_47";"2013-11-18";"diri";0
"2013_46";"2013-11-11";"diri";0
"2013_45";"2013-11-04";"diri";0
"2013_44";"2013-10-28";"diri";0
"2013_43";"2013-10-21";"diri";0
"2013_42";"2013-10-14";"diri";0
"2013_41";"2013-10-07";"diri";0
"2013_40";"2013-09-30";"diri";0
"2013_39";"2013-09-23";"diri";0
"2013_38";"2013-09-16";"diri";0
"2013_37";"2013-09-09";"diri";0
"2013_36";"2013-09-02";"diri";0
"2013_35";"2013-08-26";"diri";0
"2013_34";"2013-08-19";"diri";0
"2013_33";"2013-08-12";"diri";0
"2013_32";"2013-08-05";"diri";0
"2013_31";"2013-07-29";"diri";0
"2013_30";"2013-07-22";"diri";0
"2013_29";"2013-07-15";"diri";0
"2013_28";"2013-07-08";"diri";0
"2013_27";"2013-07-01";"diri";0
"2013_26";"2013-06-24";"diri";0
"2013_25";"2013-06-17";"diri";0
"2013_24";"2013-06-10";"diri";0
"2013_23";"2013-06-03";"diri";0
"2013_22";"2013-05-27";"diri";0
"2013_21";"2013-05-20";"diri";0
"2013_20";"2013-05-13";"diri";0
"2013_19";"2013-05-06";"diri";0
"2013_18";"2013-04-29";"diri";0
"2013_17";"2013-04-22";"diri";0
"2013_16";"2013-04-15";"diri";0
"2013_15";"2013-04-08";"diri";0
"2013_14";"2013-04-01";"diri";0
"2013_13";"2013-03-25";"diri";0
"2013_12";"2013-03-18";"diri";0
"2013_11";"2013-03-11";"diri";0
"2013_10";"2013-03-04";"diri";0
"2013_09";"2013-02-25";"diri";0
"2013_08";"2013-02-18";"diri";0
"2013_07";"2013-02-11";"diri";0
"2013_06";"2013-02-04";"diri";0
"2013_05";"2013-01-28";"diri";0
"2013_04";"2013-01-21";"diri";0
"2013_03";"2013-01-14";"diri";0
"2013_02";"2013-01-07";"diri";0
"2013_01";"2012-12-31";"diri";0
"2012_52";"2012-12-24";"diri";0
"2012_51";"2012-12-17";"diri";0
"2012_50";"2012-12-10";"diri";0
"2012_49";"2012-12-03";"diri";0
"2012_48";"2012-11-26";"diri";0
"2012_47";"2012-11-19";"diri";0
"2012_46";"2012-11-12";"diri";0
"2012_45";"2012-11-05";"diri";0
"2012_44";"2012-10-29";"diri";0
"2012_43";"2012-10-22";"diri";0
"2012_42";"2012-10-15";"diri";0
"2012_41";"2012-10-08";"diri";0
"2012_40";"2012-10-01";"diri";0
"2012_39";"2012-09-24";"diri";0
"2012_38";"2012-09-17";"diri";0
"2012_37";"2012-09-10";"diri";0
"2012_36";"2012-09-03";"diri";0
"2012_35";"2012-08-27";"diri";0
"2012_34";"2012-08-20";"diri";0
"2012_33";"2012-08-13";"diri";0
"2012_32";"2012-08-06";"diri";0
"2012_31";"2012-07-30";"diri";0
"2012_30";"2012-07-23";"diri";0
"2012_29";"2012-07-16";"diri";0
"2012_28";"2012-07-09";"diri";0
"2012_27";"2012-07-02";"diri";0
"2012_26";"2012-06-25";"diri";0
"2012_25";"2012-06-18";"diri";0
"2012_24";"2012-06-11";"diri";0
"2012_23";"2012-06-04";"diri";0
"2012_22";"2012-05-28";"diri";0
"2012_21";"2012-05-21";"diri";0
"2012_20";"2012-05-14";"diri";0
"2012_19";"2012-05-07";"diri";0
"2012_18";"2012-04-30";"diri";0
"2012_17";"2012-04-23";"diri";0
"2012_16";"2012-04-16";"diri";0
"2012_15";"2012-04-09";"diri";0
"2012_14";"2012-04-02";"diri";0
"2012_13";"2012-03-26";"diri";0
"2012_12";"2012-03-19";"diri";0
"2012_11";"2012-03-12";"diri";0
"2012_10";"2012-03-05";"diri";0
"2012_09";"2012-02-27";"diri";0
"2012_08";"2012-02-20";"diri";0
"2012_07";"2012-02-13";"diri";0
"2012_06";"2012-02-06";"diri";0
"2012_05";"2012-01-30";"diri";0
"2012_04";"2012-01-23";"diri";0
"2012_03";"2012-01-16";"diri";0
"2012_02";"2012-01-09";"diri";0
"2012_01";"2012-01-02";"diri";0
"2016_24";"2016-06-13";"dona";77
"2016_23";"2016-06-06";"dona";77
"2016_22";"2016-05-30";"dona";77
"2016_21";"2016-05-23";"dona";77
"2016_20";"2016-05-16";"dona";77
"2016_19";"2016-05-09";"dona";77
"2016_18";"2016-05-02";"dona";77
"2016_17";"2016-04-25";"dona";77
"2016_16";"2016-04-18";"dona";77
"2016_15";"2016-04-11";"dona";94
"2016_14";"2016-04-04";"dona";100
"2016_13";"2016-03-28";"dona";77
"2016_12";"2016-03-21";"dona";77
"2016_11";"2016-03-14";"dona";77
"2016_10";"2016-03-07";"dona";77
"2016_09";"2016-02-29";"dona";88
"2016_08";"2016-02-22";"dona";77
"2016_07";"2016-02-15";"dona";96
"2016_06";"2016-02-08";"dona";94
"2016_05";"2016-02-01";"dona";77
"2016_04";"2016-01-25";"dona";77
"2016_03";"2016-01-18";"dona";77
"2016_02";"2016-01-11";"dona";77
"2016_01";"2016-01-04";"dona";77
"2015_53";"2015-12-28";"dona";77
"2015_52";"2015-12-21";"dona";77
"2015_51";"2015-12-14";"dona";77
"2015_50";"2015-12-07";"dona";77
"2015_49";"2015-11-30";"dona";94
"2015_48";"2015-11-23";"dona";77
"2015_47";"2015-11-16";"dona";88
"2015_46";"2015-11-09";"dona";77
"2015_45";"2015-11-02";"dona";77
"2015_44";"2015-10-26";"dona";88
"2015_43";"2015-10-19";"dona";77
"2015_42";"2015-10-12";"dona";77
"2015_41";"2015-10-05";"dona";77
"2015_40";"2015-09-28";"dona";77
"2015_39";"2015-09-21";"dona";77
"2015_38";"2015-09-14";"dona";77
"2015_37";"2015-09-07";"dona";77
"2015_36";"2015-08-31";"dona";88
"2015_35";"2015-08-24";"dona";77
"2015_34";"2015-08-17";"dona";77
"2015_33";"2015-08-10";"dona";77
"2015_32";"2015-08-03";"dona";88
"2015_31";"2015-07-27";"dona";77
"2015_30";"2015-07-20";"dona";98
"2015_29";"2015-07-13";"dona";0
"2015_28";"2015-07-06";"dona";0
"2015_27";"2015-06-29";"dona";0
"2015_26";"2015-06-22";"dona";0
"2015_25";"2015-06-15";"dona";0
"2015_24";"2015-06-08";"dona";0
"2015_23";"2015-06-01";"dona";0
"2015_22";"2015-05-25";"dona";0
"2015_21";"2015-05-18";"dona";0
"2015_20";"2015-05-11";"dona";0
"2015_19";"2015-05-04";"dona";0
"2015_18";"2015-04-27";"dona";0
"2015_17";"2015-04-20";"dona";0
"2015_16";"2015-04-13";"dona";0
"2015_15";"2015-04-06";"dona";0
"2015_14";"2015-03-30";"dona";0
"2015_13";"2015-03-23";"dona";0
"2015_12";"2015-03-16";"dona";0
"2015_11";"2015-03-09";"dona";0
"2015_10";"2015-03-02";"dona";0
"2015_09";"2015-02-23";"dona";0
"2015_08";"2015-02-16";"dona";0
"2015_07";"2015-02-09";"dona";0
"2015_06";"2015-02-02";"dona";0
"2015_05";"2015-01-26";"dona";0
"2015_04";"2015-01-19";"dona";0
"2015_03";"2015-01-12";"dona";0
"2015_02";"2015-01-05";"dona";0
"2015_01";"2014-12-29";"dona";0
"2014_52";"2014-12-22";"dona";0
"2014_51";"2014-12-15";"dona";0
"2014_50";"2014-12-08";"dona";0
"2014_49";"2014-12-01";"dona";0
"2014_48";"2014-11-24";"dona";0
"2014_47";"2014-11-17";"dona";0
"2014_46";"2014-11-10";"dona";0
"2014_45";"2014-11-03";"dona";0
"2014_44";"2014-10-27";"dona";0
"2014_43";"2014-10-20";"dona";0
"2014_42";"2014-10-13";"dona";0
"2014_41";"2014-10-06";"dona";0
"2014_40";"2014-09-29";"dona";0
"2014_39";"2014-09-22";"dona";0
"2014_38";"2014-09-15";"dona";0
"2014_37";"2014-09-08";"dona";0
"2014_36";"2014-09-01";"dona";0
"2014_35";"2014-08-25";"dona";0
"2014_34";"2014-08-18";"dona";0
"2014_33";"2014-08-11";"dona";0
"2014_32";"2014-08-04";"dona";0
"2014_31";"2014-07-28";"dona";0
"2014_30";"2014-07-21";"dona";0
"2014_29";"2014-07-14";"dona";0
"2014_28";"2014-07-07";"dona";0
"2014_27";"2014-06-30";"dona";0
"2014_26";"2014-06-23";"dona";0
"2014_25";"2014-06-16";"dona";0
"2014_24";"2014-06-09";"dona";0
"2014_23";"2014-06-02";"dona";0
"2014_22";"2014-05-26";"dona";0
"2014_21";"2014-05-19";"dona";0
"2014_20";"2014-05-12";"dona";0
"2014_19";"2014-05-05";"dona";0
"2014_18";"2014-04-28";"dona";0
"2014_17";"2014-04-21";"dona";0
"2014_16";"2014-04-14";"dona";0
"2014_15";"2014-04-07";"dona";0
"2014_14";"2014-03-31";"dona";0
"2014_13";"2014-03-24";"dona";0
"2014_12";"2014-03-17";"dona";0
"2014_11";"2014-03-10";"dona";0
"2014_10";"2014-03-03";"dona";0
"2014_09";"2014-02-24";"dona";0
"2014_08";"2014-02-17";"dona";0
"2014_07";"2014-02-10";"dona";0
"2014_06";"2014-02-03";"dona";0
"2014_05";"2014-01-27";"dona";0
"2014_04";"2014-01-20";"dona";0
"2014_03";"2014-01-13";"dona";0
"2014_02";"2014-01-06";"dona";0
"2014_01";"2013-12-30";"dona";0
"2013_52";"2013-12-23";"dona";0
"2013_51";"2013-12-16";"dona";0
"2013_50";"2013-12-09";"dona";0
"2013_49";"2013-12-02";"dona";0
"2013_48";"2013-11-25";"dona";0
"2013_47";"2013-11-18";"dona";0
"2013_46";"2013-11-11";"dona";0
"2013_45";"2013-11-04";"dona";0
"2013_44";"2013-10-28";"dona";0
"2013_43";"2013-10-21";"dona";0
"2013_42";"2013-10-14";"dona";0
"2013_41";"2013-10-07";"dona";0
"2013_40";"2013-09-30";"dona";0
"2013_39";"2013-09-23";"dona";0
"2013_38";"2013-09-16";"dona";0
"2013_37";"2013-09-09";"dona";0
"2013_36";"2013-09-02";"dona";0
"2013_35";"2013-08-26";"dona";0
"2013_34";"2013-08-19";"dona";0
"2013_33";"2013-08-12";"dona";0
"2013_32";"2013-08-05";"dona";0
"2013_31";"2013-07-29";"dona";0
"2013_30";"2013-07-22";"dona";0
"2013_29";"2013-07-15";"dona";0
"2013_28";"2013-07-08";"dona";0
"2013_27";"2013-07-01";"dona";0
"2013_26";"2013-06-24";"dona";0
"2013_25";"2013-06-17";"dona";0
"2013_24";"2013-06-10";"dona";0
"2013_23";"2013-06-03";"dona";0
"2013_22";"2013-05-27";"dona";0
"2013_21";"2013-05-20";"dona";0
"2013_20";"2013-05-13";"dona";0
"2013_19";"2013-05-06";"dona";0
"2013_18";"2013-04-29";"dona";0
"2013_17";"2013-04-22";"dona";0
"2013_16";"2013-04-15";"dona";0
"2013_15";"2013-04-08";"dona";0
"2013_14";"2013-04-01";"dona";0
"2013_13";"2013-03-25";"dona";0
"2013_12";"2013-03-18";"dona";0
"2013_11";"2013-03-11";"dona";0
"2013_10";"2013-03-04";"dona";0
"2013_09";"2013-02-25";"dona";0
"2013_08";"2013-02-18";"dona";0
"2013_07";"2013-02-11";"dona";0
"2013_06";"2013-02-04";"dona";0
"2013_05";"2013-01-28";"dona";0
"2013_04";"2013-01-21";"dona";0
"2013_03";"2013-01-14";"dona";0
"2013_02";"2013-01-07";"dona";0
"2013_01";"2012-12-31";"dona";0
"2012_52";"2012-12-24";"dona";0
"2012_51";"2012-12-17";"dona";0
"2012_50";"2012-12-10";"dona";0
"2012_49";"2012-12-03";"dona";0
"2012_48";"2012-11-26";"dona";0
"2012_47";"2012-11-19";"dona";0
"2012_46";"2012-11-12";"dona";0
"2012_45";"2012-11-05";"dona";0
"2012_44";"2012-10-29";"dona";0
"2012_43";"2012-10-22";"dona";0
"2012_42";"2012-10-15";"dona";0
"2012_41";"2012-10-08";"dona";0
"2012_40";"2012-10-01";"dona";0
"2012_39";"2012-09-24";"dona";0
"2012_38";"2012-09-17";"dona";0
"2012_37";"2012-09-10";"dona";0
"2012_36";"2012-09-03";"dona";0
"2012_35";"2012-08-27";"dona";0
"2012_34";"2012-08-20";"dona";0
"2012_33";"2012-08-13";"dona";0
"2012_32";"2012-08-06";"dona";0
"2012_31";"2012-07-30";"dona";0
"2012_30";"2012-07-23";"dona";0
"2012_29";"2012-07-16";"dona";0
"2012_28";"2012-07-09";"dona";0
"2012_27";"2012-07-02";"dona";0
"2012_26";"2012-06-25";"dona";0
"2012_25";"2012-06-18";"dona";0
"2012_24";"2012-06-11";"dona";0
"2012_23";"2012-06-04";"dona";0
"2012_22";"2012-05-28";"dona";0
"2012_21";"2012-05-21";"dona";0
"2012_20";"2012-05-14";"dona";0
"2012_19";"2012-05-07";"dona";0
"2012_18";"2012-04-30";"dona";0
"2012_17";"2012-04-23";"dona";0
"2012_16";"2012-04-16";"dona";0
"2012_15";"2012-04-09";"dona";0
"2012_14";"2012-04-02";"dona";0
"2012_13";"2012-03-26";"dona";0
"2012_12";"2012-03-19";"dona";0
"2012_11";"2012-03-12";"dona";0
"2012_10";"2012-03-05";"dona";0
"2012_09";"2012-02-27";"dona";0
"2012_08";"2012-02-20";"dona";0
"2012_07";"2012-02-13";"dona";0
"2012_06";"2012-02-06";"dona";0
"2012_05";"2012-01-30";"dona";0
"2012_04";"2012-01-23";"dona";0
"2012_03";"2012-01-16";"dona";0
"2012_02";"2012-01-09";"dona";0
"2012_01";"2012-01-02";"dona";0
"2016_24";"2016-06-13";"dri";26
"2016_23";"2016-06-06";"dri";46
"2016_22";"2016-05-30";"dri";57
"2016_21";"2016-05-23";"dri";57
"2016_20";"2016-05-16";"dri";70
"2016_19";"2016-05-09";"dri";26
"2016_18";"2016-05-02";"dri";65
"2016_17";"2016-04-25";"dri";57
"2016_16";"2016-04-18";"dri";85
"2016_15";"2016-04-11";"dri";75
"2016_14";"2016-04-04";"dri";93
"2016_13";"2016-03-28";"dri";94
"2016_12";"2016-03-21";"dri";98
"2016_11";"2016-03-14";"dri";26
"2016_10";"2016-03-07";"dri";79
"2016_09";"2016-02-29";"dri";70
"2016_08";"2016-02-22";"dri";82
"2016_07";"2016-02-15";"dri";46
"2016_06";"2016-02-08";"dri";84
"2016_05";"2016-02-01";"dri";70
"2016_04";"2016-01-25";"dri";65
"2016_03";"2016-01-18";"dri";84
"2016_02";"2016-01-11";"dri";70
"2016_01";"2016-01-04";"dri";79
"2015_53";"2015-12-28";"dri";65
"2015_52";"2015-12-21";"dri";70
"2015_51";"2015-12-14";"dri";91
"2015_50";"2015-12-07";"dri";99
"2015_49";"2015-11-30";"dri";26
"2015_48";"2015-11-23";"dri";93
"2015_47";"2015-11-16";"dri";91
"2015_46";"2015-11-09";"dri";99
"2015_45";"2015-11-02";"dri";100
"2015_44";"2015-10-26";"dri";84
"2015_43";"2015-10-19";"dri";91
"2015_42";"2015-10-12";"dri";26
"2015_41";"2015-10-05";"dri";75
"2015_40";"2015-09-28";"dri";65
"2015_39";"2015-09-21";"dri";36
"2015_38";"2015-09-14";"dri";26
"2015_37";"2015-09-07";"dri";75
"2015_36";"2015-08-31";"dri";36
"2015_35";"2015-08-24";"dri";57
"2015_34";"2015-08-17";"dri";79
"2015_33";"2015-08-10";"dri";46
"2015_32";"2015-08-03";"dri";26
"2015_31";"2015-07-27";"dri";75
"2015_30";"2015-07-20";"dri";36
"2015_29";"2015-07-13";"dri";26
"2015_28";"2015-07-06";"dri";65
"2015_27";"2015-06-29";"dri";79
"2015_26";"2015-06-22";"dri";26
"2015_25";"2015-06-15";"dri";75
"2015_24";"2015-06-08";"dri";65
"2015_23";"2015-06-01";"dri";36
"2015_22";"2015-05-25";"dri";46
"2015_21";"2015-05-18";"dri";82
"2015_20";"2015-05-11";"dri";57
"2015_19";"2015-05-04";"dri";65
"2015_18";"2015-04-27";"dri";65
"2015_17";"2015-04-20";"dri";65
"2015_16";"2015-04-13";"dri";46
"2015_15";"2015-04-06";"dri";26
"2015_14";"2015-03-30";"dri";75
"2015_13";"2015-03-23";"dri";97
"2015_12";"2015-03-16";"dri";65
"2015_11";"2015-03-09";"dri";85
"2015_10";"2015-03-02";"dri";89
"2015_09";"2015-02-23";"dri";97
"2015_08";"2015-02-16";"dri";99
"2015_07";"2015-02-09";"dri";100
"2015_06";"2015-02-02";"dri";95
"2015_05";"2015-01-26";"dri";94
"2015_04";"2015-01-19";"dri";75
"2015_03";"2015-01-12";"dri";46
"2015_02";"2015-01-05";"dri";84
"2015_01";"2014-12-29";"dri";46
"2014_52";"2014-12-22";"dri";46
"2014_51";"2014-12-15";"dri";79
"2014_50";"2014-12-08";"dri";75
"2014_49";"2014-12-01";"dri";84
"2014_48";"2014-11-24";"dri";65
"2014_47";"2014-11-17";"dri";46
"2014_46";"2014-11-10";"dri";65
"2014_45";"2014-11-03";"dri";79
"2014_44";"2014-10-27";"dri";26
"2014_43";"2014-10-20";"dri";82
"2014_42";"2014-10-13";"dri";65
"2014_41";"2014-10-06";"dri";70
"2014_40";"2014-09-29";"dri";57
"2014_39";"2014-09-22";"dri";26
"2014_38";"2014-09-15";"dri";36
"2014_37";"2014-09-08";"dri";36
"2014_36";"2014-09-01";"dri";57
"2014_35";"2014-08-25";"dri";75
"2014_34";"2014-08-18";"dri";57
"2014_33";"2014-08-11";"dri";46
"2014_32";"2014-08-04";"dri";57
"2014_31";"2014-07-28";"dri";75
"2014_30";"2014-07-21";"dri";75
"2014_29";"2014-07-14";"dri";46
"2014_28";"2014-07-07";"dri";65
"2014_27";"2014-06-30";"dri";46
"2014_26";"2014-06-23";"dri";57
"2014_25";"2014-06-16";"dri";79
"2014_24";"2014-06-09";"dri";36
"2014_23";"2014-06-02";"dri";82
"2014_22";"2014-05-26";"dri";57
"2014_21";"2014-05-19";"dri";57
"2014_20";"2014-05-12";"dri";36
"2014_19";"2014-05-05";"dri";57
